Date, Close/Last, Volume, Open, High, Low
07/11/2017, $100.25, 1433046, $101.15, $101.9334, $99.37
07/10/2017, $101.17, 1909276, $101.94, $102.39, $99.5
07/07/2017, $101.93, 2111966, $102.7, $103.17, $100.93
07/06/2017, $103.16, 2718687, $104.48, $105.8299, $102.25
07/05/2017, $105.21, 7348133, $110.13, $111.7, $99.13
07/03/2017, $118.41, 914839, $117.45, $118.73, $116.27
06/30/2017, $116.59, 994926, $116.45, $117.82, $116.03
06/29/2017, $116.05, 2184057, $116.25, $118.25, $115.62
06/28/2017, $116.71, 2069420, $119.75, $120.6, $116.63
06/27/2017, $121.96, 1652618, $121.39, $123.3, $121.285
06/26/2017, $121.79, 1544443, $120.06, $124.62, $120.06
06/23/2017, $119.74, 2289559, $120.75, $121.43, $118.75
06/22/2017, $120.7, 2118406, $120.21, $122.515, $119.83
06/21/2017, $120.11, 2492913, $124.26, $124.26, $118.26
06/20/2017, $123.58, 2233650, $128.28, $128.35, $123.57
06/19/2017, $129.6, 1054387, $130.3, $131.0699, $128.58
06/16/2017, $130.16, 1725200, $130.47, $130.92, $127.64
06/15/2017, $131.15, 1221221, $130.53, $131.81, $129.1
06/14/2017, $130.59, 881532, $131.93, $131.93, $130.13
06/13/2017, $131.63, 896108, $130.95, $131.67, $128.63
06/12/2017, $130.95, 1466238, $128.11, $131.29, $127.63
06/09/2017, $128.36, 1679215, $125.94, $128.63, $123.49
06/08/2017, $125.92, 2224712, $130.44, $131.38, $125.82
06/07/2017, $130.62, 996380, $132.09, $133.94, $130.37
06/06/2017, $131.3, 2213019, $134.99, $134.99, $129.95
06/05/2017, $135.57, 1406799, $137, $137, $134.73
06/02/2017, $137.8, 1209178, $136.98, $138.23, $136.13
06/01/2017, $137.1, 1313286, $134.1, $137.1, $133.747
05/31/2017, $133.63, 2118531, $134.14, $135.4, $131.62
05/30/2017, $132.99, 1544291, $134.65, $135.21, $132.77
05/26/2017, $134.16, 2250326, $131.84, $135.7, $131.44
05/25/2017, $131.97, 3930124, $133, $134.0667, $129.4
05/24/2017, $133.02, 5964617, $131.65, $135.9, $131.3
05/23/2017, $140.66, 3890922, $139.15, $143.83, $139.14
05/22/2017, $147.37, 1921481, $150.9, $151.35, $147.2
05/19/2017, $151.47, 1612104, $148.85, $151.72, $147.91
05/18/2017, $148.51, 1581080, $144.73, $149.1609, $144.52
05/17/2017, $144.56, 1206115, $143.71, $145.13, $142.8902
05/16/2017, $145.25, 2320029, $146.65, $146.65, $142.11
05/15/2017, $145.85, 1096685, $144.66, $147.154, $144.49
05/12/2017, $145.02, 593161, $145.76, $145.76, $144.39
05/11/2017, $145.95, 770675, $145.49, $146.165, $143.0275
05/10/2017, $146.16, 381450, $145.83, $146.26, $145.15
05/09/2017, $146.12, 808001, $146.81, $147.11, $144.79
05/08/2017, $146.97, 838300, $145.17, $147.06, $144.76
05/05/2017, $144.98, 617481, $144.98, $145.02, $143.6
05/04/2017, $144.81, 595927, $142.71, $144.95, $142.71
05/03/2017, $142.82, 543407, $142.49, $143.43, $141.96
05/02/2017, $142.55, 805531, $140.44, $142.67, $139.87
05/01/2017, $140.53, 922511, $143.15, $143.15, $140.36
04/28/2017, $142.14, 1458997, $142.97, $142.97, $140.12
04/27/2017, $143.19, 2079744, $145.75, $148.28, $140.96
04/26/2017, $145.78, 1112945, $146.29, $146.91, $145.4
04/25/2017, $145.67, 1030394, $147, $147, $144.2
04/24/2017, $147.1, 905172, $147.88, $148.35, $145.92
04/21/2017, $146.84, 1021629, $146.47, $147.02, $145.03
04/20/2017, $146.56, 1278897, $143.56, $146.82, $143.09
04/19/2017, $142.42, 1230051, $141.53, $144.77, $141.53
04/18/2017, $140.91, 646351, $140.33, $141.6, $140.33
04/17/2017, $140.84, 645882, $141.26, $141.48, $140.15
04/13/2017, $140.89, 476659, $141.92, $142.84, $140.89
04/12/2017, $141.74, 596053, $142.91, $142.91, $141.07
04/11/2017, $143.46, 761122, $142.49, $143.92, $141.49
04/10/2017, $142.84, 739370, $141.88, $143.7625, $141.87
04/07/2017, $142.05, 928087, $142.51, $143.54, $141.93
04/06/2017, $142.56, 765329, $143.75, $144.6525, $142.36
04/05/2017, $142.74, 741494, $143.76, $144.69, $142.54
04/04/2017, $143.04, 1072160, $144.93, $145.22, $142.67
04/03/2017, $145.5, 2029797, $148.4, $149.2, $143.56
03/31/2017, $148.26, 981765, $148.26, $149.4, $147.38
03/30/2017, $148.67, 699640, $149.24, $149.64, $148.35
03/29/2017, $149.67, 739014, $148.38, $150.07, $147.61
03/28/2017, $148.36, 1119285, $147.19, $148.88, $146.36
03/27/2017, $147.8, 769881, $148.5, $148.77, $146.175
03/24/2017, $149.73, 615648, $150.78, $151, $149.35
03/23/2017, $150.78, 653079, $151.27, $152.38, $150.12
03/22/2017, $151.27, 661624, $151.6, $152.06, $150.46
03/21/2017, $151.22, 865431, $152.54, $152.83, $150.64
03/20/2017, $152.44, 1051411, $152.95, $154.23, $151.86
03/17/2017, $152.4, 1135226, $152.42, $153.25, $150.9
03/16/2017, $153.41, 583526, $152.74, $153.7699, $151.83
03/15/2017, $152.92, 1593712, $153.58, $153.6, $151.15
03/14/2017, $153.71, 896586, $154.3, $154.64, $152.9
03/13/2017, $154.35, 939465, $152.76, $154.96, $151.99
03/10/2017, $153.97, 1064539, $155.52, $155.81, $153.39
03/09/2017, $155.15, 1024584, $154.97, $155.48, $154.21
03/08/2017, $155.21, 1415557, $153.51, $155.74, $152.82
03/07/2017, $151.99, 1102605, $154.26, $154.8, $151.62
03/06/2017, $154.25, 1057931, $155.35, $156.095, $154.19
03/03/2017, $155.35, 1252168, $157.3, $158.135, $154.3
03/02/2017, $157.36, 1158091, $156.68, $158.09, $156.45
03/01/2017, $156.68, 1037787, $158.59, $158.59, $155.64
02/28/2017, $156.61, 1087279, $155.64, $158.69, $155.18
02/27/2017, $156.94, 1443258, $156.85, $157.39, $155.36
02/24/2017, $157.33, 1599603, $156.46, $158.23, $155.45
02/23/2017, $157.72, 1396171, $159.32, $159.66, $156.66
02/22/2017, $159.68, 3443095, $160.74, $161.99, $155.27
02/21/2017, $161.15, 3286425, $164.5, $169.55, $160.685
02/17/2017, $161.58, 1561644, $160.61, $161.88, $159.75
02/16/2017, $160.99, 1357842, $164.21, $164.46, $160.32
02/15/2017, $163.88, 694726, $163.29, $165.3, $163.005
02/14/2017, $164.37, 935270, $162.39, $164.79, $161.85
02/13/2017, $162.39, 986197, $165, $165, $162.15
02/10/2017, $164.05, 735041, $165.23, $165.87, $163.19
02/09/2017, $164.83, 1101988, $162.26, $165.17, $161.31
02/08/2017, $162.73, 1921974, $158.29, $163.65, $158.255
02/07/2017, $159.18, 1191276, $161.21, $162.06, $157.78
02/06/2017, $160.27, 944739, $161.73, $163.026, $159.93
02/03/2017, $162.75, 850541, $162.98, $163.7, $161.92
02/02/2017, $162.34, 1485466, $160.09, $163.05, $160
02/01/2017, $160.59, 1595047, $163.99, $164.89, $159.7
01/31/2017, $164.24, 1056018, $163.9, $164.68, $162.27
01/30/2017, $164.63, 727006, $165.35, $165.35, $162.89
01/27/2017, $164.37, 768677, $166.15, $166.28, $163.94
01/26/2017, $165.5, 1301606, $167.75, $169.42, $165.34
01/25/2017, $167.5, 968640, $169.4, $170.31, $167
01/24/2017, $168.29, 882432, $168.8, $170.98, $167.78
01/23/2017, $167.78, 1416691, $167.08, $168.63, $164.27
01/20/2017, $171.5, 731320, $172.24, $172.91, $170.41
01/19/2017, $171.72, 606595, $174.21, $174.82, $171.22
01/18/2017, $173.98, 791460, $173.01, $174.18, $171.76
01/17/2017, $173, 1048921, $174.34, $177.5, $172.94
01/13/2017, $174.79, 1196160, $174.42, $175.86, $173.52
01/12/2017, $174.47, 744596, $172.42, $174.61, $172
01/11/2017, $173.43, 889019, $173.51, $174.99, $170.92
01/10/2017, $169.92, 621328, $168.7, $171.92, $168.63
01/09/2017, $169.53, 560162, $170.06, $170.28, $168.32
01/06/2017, $169.63, 827378, $171.32, $171.99, $169.3
01/05/2017, $171.88, 664480, $170.87, $173.06, $170.23
01/04/2017, $172, 642367, $170.37, $173.1712, $170.37
01/03/2017, $170.6, 691526, $170.78, $171.36, $169.31
12/30/2016, $169.12, 513003, $171.32, $172, $168.6
12/29/2016, $170.28, 431392, $170.08, $171.08, $169.46
12/28/2016, $170.42, 357356, $172.01, $172.925, $170.35
12/27/2016, $171.84, 508693, $170.72, $172.75, $170.72
12/23/2016, $170.89, 334299, $170.69, $172.075, $170
12/22/2016, $170.39, 946108, $172.7, $173.41, $169.69
12/21/2016, $173.51, 454730, $174.76, $175.4686, $173.31
12/20/2016, $175.63, 1246277, $174.26, $176.33, $172.22
12/19/2016, $173.82, 549228, $171.61, $175.55, $171.61
12/16/2016, $171.91, 891704, $173.36, $173.99, $171.17
12/15/2016, $172.92, 663488, $171.62, $173.45, $171.01
12/14/2016, $171.51, 1458012, $173.03, $174.29, $169.89
12/13/2016, $171.87, 1009879, $173.26, $174.945, $171.15
12/12/2016, $173, 1089562, $174.21, $175.65, $171.76
12/09/2016, $175.58, 521575, $176.05, $177.32, $173.96
12/08/2016, $176.52, 796781, $176.41, $177.83, $175.18
12/07/2016, $176.78, 774460, $172.38, $177, $172.38
12/06/2016, $173.31, 753400, $170.18, $173.76, $169.85
12/05/2016, $170.53, 740266, $171.44, $171.96, $169.96
12/02/2016, $170.14, 487012, $170.46, $171.98, $169.88
12/01/2016, $170.76, 858744, $169.18, $171.57, $167.32
11/30/2016, $169.72, 827542, $169.48, $170.67, $168.41
11/29/2016, $169.8, 639718, $172.34, $173.49, $169.7
11/28/2016, $170.77, 1022706, $171.15, $174.31, $170.55
11/25/2016, $170.86, 405559, $171.69, $172.02, $170.13
11/23/2016, $171.04, 982066, $170.26, $171.51, $168.65
11/22/2016, $170.29, 1387858, $167.63, $170.98, $167.07
11/21/2016, $166.9, 764665, $162.75, $167.39, $162
11/18/2016, $162.57, 1226554, $166.12, $166.73, $162.225
11/17/2016, $166.32, 1496734, $163.44, $166.97, $162.34
11/16/2016, $162.98, 1880834, $163.21, $163.74, $160.95
11/15/2016, $164.33, 7352245, $164, $166.9, $161.5278
11/14/2016, $142.9, 3394451, $145.28, $147, $142.2
11/11/2016, $145.02, 1500679, $145.11, $147.23, $143.63
11/10/2016, $145.82, 2272028, $140.85, $146.45, $140.85
11/09/2016, $140.33, 1349866, $134.79, $140.54, $134.08
11/08/2016, $137.67, 921046, $137.45, $139, $136.1
11/07/2016, $137.54, 859341, $137.54, $137.83, $136.22
11/04/2016, $136.19, 1094757, $138.85, $140, $135.76
11/03/2016, $138.85, 1020029, $138.8, $140.29, $138.23
11/02/2016, $138.14, 731764, $139.66, $140, $137.12
11/01/2016, $139.79, 802128, $139.88, $140.92, $138.54
10/31/2016, $140.08, 1277571, $140.33, $140.815, $138.83
10/28/2016, $140.2, 1014898, $138.45, $141.41, $138.19
10/27/2016, $139.22, 1363060, $143.44, $144.54, $138.98
10/26/2016, $143.96, 871532, $143.52, $144.66, $142.69
10/25/2016, $143.81, 1117820, $140.43, $144.26, $140.09
10/24/2016, $141.1, 1013288, $142.92, $143.54, $140.64
10/21/2016, $141.93, 502215, $140.68, $142.2, $139.76
10/20/2016, $141.3, 924079, $142.09, $142.73, $140.87
10/19/2016, $142.23, 2178405, $142.06, $145, $138.02
10/18/2016, $142.99, 1504869, $144.15, $144.89, $140.58
10/17/2016, $143.27, 804436, $146.39, $146.72, $143.14
10/14/2016, $146.64, 565059, $147.58, $148.56, $146.3
10/13/2016, $146.78, 767281, $147.26, $147.61, $145.1
10/12/2016, $147.96, 512986, $146.63, $149.07, $146.57
10/11/2016, $146.76, 628482, $147.96, $148.47, $146.45
10/10/2016, $148.06, 436449, $149, $149.82, $147.805
10/07/2016, $148.13, 396756, $149.39, $149.67, $147.23
10/06/2016, $148.71, 608373, $148.67, $149.09, $147.42
10/05/2016, $148.93, 699115, $147.62, $149.4, $147.5
10/04/2016, $146.54, 592457, $147.32, $148.09, $146.11
10/03/2016, $146.94, 627750, $148.53, $149.26, $146.56
09/30/2016, $149.12, 1065495, $147.11, $149.505, $146.26
09/29/2016, $146.74, 811999, $148.92, $148.93, $146.08
09/28/2016, $149, 1120639, $151.25, $151.34, $148.69
09/27/2016, $151.01, 1151257, $151.58, $152.7, $150.59
09/26/2016, $150.1, 997320, $148.73, $150.24, $147.8
09/23/2016, $149.24, 1375943, $149, $149.82, $148.23
09/22/2016, $149.15, 1569427, $147.62, $149.74, $147.0002
09/21/2016, $146.33, 1116962, $145.58, $146.57, $145.15
09/20/2016, $145.89, 1197144, $149.05, $149.26, $145.28
09/19/2016, $148.44, 972161, $148.11, $148.97, $147.44
09/16/2016, $148.11, 961250, $148.26, $148.99, $147.73
09/15/2016, $148.94, 1122025, $150.49, $150.85, $148.71
09/14/2016, $150.72, 701007, $151.54, $152.49, $150.14
09/13/2016, $151.18, 1177339, $152.93, $154.01, $150.66
09/12/2016, $153.37, 2165299, $152.72, $153.88, $151.42
09/09/2016, $152.96, 1497791, $156.86, $157.74, $152.96
09/08/2016, $158.87, 1739803, $160.67, $161.14, $157.211
09/07/2016, $161.88, 908623, $160.3, $162.2799, $160.0203
09/06/2016, $160.14, 724611, $158.81, $160.86, $158.7329
09/02/2016, $158.57, 635615, $158.79, $159.65, $158.05
09/01/2016, $158.76, 721680, $158.2, $159.62, $157.75
08/31/2016, $157.38, 699473, $156.79, $157.86, $155.89
08/30/2016, $156.66, 723077, $157.98, $157.98, $156.08
08/29/2016, $157.67, 550106, $156.83, $158.39, $156.71
08/26/2016, $156.83, 958492, $159.69, $160.62, $156.2
08/25/2016, $160.18, 784070, $160.05, $160.92, $158.94
08/24/2016, $160.36, 1747569, $158.93, $163.97, $158.93
08/23/2016, $157.94, 996185, $159.37, $159.91, $157.76
08/22/2016, $158.47, 1150116, $158.97, $160.96, $158.04
08/19/2016, $158.04, 1140458, $156.97, $159.72, $156.97
08/18/2016, $157.43, 1370640, $158.5, $158.795, $156.63
08/17/2016, $158.05, 1986783, $160, $160.415, $156.93
08/16/2016, $160.4, 3030692, $162, $165.4, $160.34
08/15/2016, $167.76, 1854564, $166.75, $169.9, $165.55
08/12/2016, $166, 1165191, $166.09, $166.5, $163.49
08/11/2016, $166.71, 829368, $167.8, $170.42, $166.66
08/10/2016, $166.65, 838340, $166.57, $167.48, $165.57
08/09/2016, $166.5, 513143, $168.75, $169.56, $166.29
08/08/2016, $168.88, 1111884, $170.49, $171.31, $168.75
08/05/2016, $170.49, 1090294, $170.5, $171.95, $170.2
08/04/2016, $170.18, 1102628, $168.38, $170.38, $168.31
08/03/2016, $168.65, 594501, $166.44, $168.66, $164.9901
08/02/2016, $166.61, 881808, $168.17, $168.48, $165.35
08/01/2016, $168.5, 844025, $169.26, $169.57, $168.07
07/29/2016, $169.86, 1369216, $170, $170.29, $168.5
07/28/2016, $170.34, 1756217, $164.67, $172.87, $164.41
07/27/2016, $164.73, 836093, $167.02, $167.66, $164.47
07/26/2016, $166.23, 877996, $166.94, $168.115, $165.67
07/25/2016, $166.67, 502959, $165.99, $166.7699, $165.38
07/22/2016, $166.03, 586043, $164.71, $166.23, $164.2
07/21/2016, $164.09, 420509, $163.49, $164.36, $162.992
07/20/2016, $163.75, 444976, $164.61, $164.61, $163.42
07/19/2016, $163.7, 855883, $163.17, $163.77, $161.66
07/18/2016, $164.4, 516779, $164.92, $164.92, $163.95
07/15/2016, $164.59, 677140, $165.45, $165.79, $164.39
07/14/2016, $164.96, 575344, $163.46, $165.46, $162.44
07/13/2016, $162.91, 906140, $164.15, $164.7299, $160.54
07/12/2016, $163.55, 860218, $164.5, $164.92, $162.55
07/11/2016, $163.69, 679249, $164.85, $166.3199, $163.58
07/08/2016, $164.85, 911119, $162.29, $165.26, $161.68
07/07/2016, $161.13, 672446, $161.54, $162.6075, $160.05
07/06/2016, $161.45, 1162018, $161.06, $161.94, $160.4
07/05/2016, $161.19, 754153, $162.46, $163.64, $160.32
07/01/2016, $164.33, 876523, $162.16, $164.7, $161.7784
06/30/2016, $161.63, 792319, $161.02, $161.7, $159.5
06/29/2016, $161.01, 1560800, $158.03, $161.78, $158.03
06/28/2016, $156.98, 1533726, $154.87, $157.16, $154.28
06/27/2016, $153.78, 2242523, $153.74, $155.7, $152.2
06/24/2016, $154.52, 1750826, $151, $155.97, $150.915
06/23/2016, $154.93, 831097, $154.44, $155.11, $153.71
06/22/2016, $153.16, 716795, $154.57, $155.25, $153.09
06/21/2016, $154.44, 806759, $155.56, $156.31, $153.89
06/20/2016, $155.58, 704923, $155.74, $157.27, $155.34
06/17/2016, $154.55, 1036013, $153.57, $155, $152.41
06/16/2016, $153.94, 942392, $152.41, $154.22, $151.74
06/15/2016, $153.64, 867130, $152.88, $155.18, $152.6801
06/14/2016, $152.63, 1039538, $152.75, $153.59, $151.1
06/13/2016, $152.55, 885219, $152.49, $155.07, $152.49
06/10/2016, $153.02, 966140, $154.9, $155.64, $152.7
06/09/2016, $156.78, 2680410, $153.89, $157.46, $153.89
06/08/2016, $153.52, 1850323, $151.5, $154.19, $151.475
06/07/2016, $151.71, 1136114, $150.32, $152.055, $149.445
06/06/2016, $150.24, 855163, $150.71, $150.72, $148.51
06/03/2016, $150.71, 895747, $151.67, $152.67, $149.73
06/02/2016, $152.15, 1319927, $151.39, $153.16, $150.58
06/01/2016, $153.34, 1365235, $153.84, $153.89, $151.93
05/31/2016, $153.84, 1689743, $156.99, $156.99, $153.71
05/27/2016, $156.31, 1075606, $156.81, $157.76, $155.9
05/26/2016, $156.66, 2191670, $154.55, $156.79, $153.5
05/25/2016, $153.53, 1680957, $149.28, $154.335, $148.795
05/24/2016, $149.34, 1126806, $144.9, $149.95, $144.9
05/23/2016, $145.87, 1069800, $145.58, $147.5, $145.1
05/20/2016, $146.39, 1948496, $143.36, $147.16, $142.78
05/19/2016, $143.54, 5396048, $134.12, $144.22, $132.98
05/18/2016, $143.81, 1604625, $144.01, $145.49, $141.88
05/17/2016, $144.08, 1615996, $146.93, $146.93, $143.31
05/16/2016, $148.14, 965291, $145.55, $148.61, $145.45
05/13/2016, $145.56, 990130, $149.57, $150.015, $145.19
05/12/2016, $150, 842471, $148.99, $151.03, $147.99
05/11/2016, $148.13, 614416, $151.74, $152.17, $148.06
05/10/2016, $152.29, 684642, $152.39, $153.58, $151.37
05/09/2016, $151.53, 546788, $150, $152.06, $149.41
05/06/2016, $150.52, 1011083, $150.15, $151.06, $147.26
05/05/2016, $148.74, 1548496, $152.99, $153.11, $148.2
05/04/2016, $155.84, 356282, $154.26, $156.3, $153.6875
05/03/2016, $156.01, 530184, $155.23, $156.97, $153.91
05/02/2016, $155.46, 862236, $156.34, $156.76, $152.6903
04/29/2016, $156.1, 454783, $155.98, $156.5, $154.14
04/28/2016, $155.87, 635737, $157.58, $158.43, $155.43
04/27/2016, $159.27, 371088, $158.07, $160.07, $156.95
04/26/2016, $158.28, 656496, $157.89, $158.76, $156.19
04/25/2016, $157.39, 618651, $157.59, $158.31, $155.63
04/22/2016, $158.4, 540472, $157.38, $158.96, $155.18
04/21/2016, $157.13, 686186, $158.4, $158.83, $156.38
04/20/2016, $158.39, 682975, $161.02, $161.34, $158.39
04/19/2016, $160.79, 529449, $161.87, $162.7195, $160.3
04/18/2016, $160.94, 749066, $160.38, $163.29, $159.27
04/15/2016, $161.19, 411388, $161.02, $162.02, $160.02
04/14/2016, $160.94, 498998, $160.23, $161.51, $159.745
04/13/2016, $160.49, 696700, $157.68, $160.9, $157.46
04/12/2016, $156.5, 674564, $154.66, $156.6, $153.5
04/11/2016, $154.77, 364454, $156.25, $157.28, $154.75
04/08/2016, $156.11, 504227, $157, $157.29, $155
04/07/2016, $155.83, 580881, $158.86, $159.53, $155.13
04/06/2016, $159.88, 694976, $160.9, $161.07, $158.18
04/05/2016, $160.47, 724779, $158.5, $160.9, $158.1
04/04/2016, $159.23, 1039866, $161.21, $164.135, $157.56
04/01/2016, $160.42, 684809, $160.41, $160.98, $159.3301
03/31/2016, $160.34, 1037253, $162.48, $162.71, $160.25
03/30/2016, $163.79, 788618, $162.36, $165.99, $162.36
03/29/2016, $163.03, 663319, $161.59, $163.08, $160.43
03/28/2016, $161.76, 638214, $161.43, $162.875, $159.39
03/24/2016, $161.82, 845993, $160.99, $162.04, $159.95
03/23/2016, $161.09, 776390, $158.23, $161.92, $157.53
03/22/2016, $158.19, 404188, $157.98, $159.27, $157.47
03/21/2016, $158.61, 389585, $157.48, $158.75, $157.38
03/18/2016, $157.47, 854195, $158.27, $158.5, $156.66
03/17/2016, $157.94, 580280, $157.78, $158.84, $156.3
03/16/2016, $158.96, 486756, $158.46, $160.16, $157.02
03/15/2016, $158.58, 830338, $158.33, $160.12, $157.35
03/14/2016, $159.34, 665987, $157.53, $160.14, $157.35
03/11/2016, $158.57, 963397, $156.84, $159.1575, $155.97
03/10/2016, $156.15, 765248, $153.8, $156.2899, $153.54
03/09/2016, $153.77, 627985, $150.98, $154.09, $149.75
03/08/2016, $149.68, 1016224, $150.59, $152.65, $149.17
03/07/2016, $151.52, 480253, $151.37, $152.87, $150.38
03/04/2016, $152.37, 725580, $154.07, $154.27, $151.17
03/03/2016, $153.88, 785641, $151.34, $154.2, $149.87
03/02/2016, $152.17, 659355, $152.44, $153.82, $151.325
03/01/2016, $153.35, 622094, $149.92, $153.54, $149.295
02/29/2016, $148.44, 860411, $150, $151.06, $148.38
02/26/2016, $150.05, 589473, $150.6, $151.38, $148.41
02/25/2016, $150.08, 639872, $150.8, $151.49, $147.05
02/24/2016, $150.42, 625069, $147.34, $150.62, $145.47
02/23/2016, $147.55, 698270, $148.44, $151.34, $147.37
02/22/2016, $147.87, 894582, $145.25, $148.47, $145.025
02/19/2016, $143.63, 949401, $143.52, $145.09, $141.35
02/18/2016, $143.32, 1068026, $142.35, $144.84, $140.56
02/17/2016, $143.41, 1471114, $147.17, $149.01, $142.99
02/16/2016, $146, 1310959, $142.04, $148.97, $141.18
02/12/2016, $140.77, 974823, $139.54, $141.4, $137.19
02/11/2016, $138.41, 2573550, $137.04, $142.77, $131.59
02/10/2016, $138.57, 2203727, $141.13, $143.5, $138.41
02/09/2016, $141.5, 1239808, $141.15, $143.64, $139.13
02/08/2016, $141.45, 2109895, $142.77, $143.1, $136.06
02/05/2016, $143.94, 1284245, $147.54, $147.96, $143.44
02/04/2016, $147.85, 1573505, $147.46, $148.44, $145.48
02/03/2016, $147.94, 1513607, $151.58, $152.95, $146.02
02/02/2016, $151.86, 713105, $154.38, $154.94, $150.67
02/01/2016, $154.89, 862905, $151.7, $156.34, $150.68
01/29/2016, $152.05, 1255571, $149.87, $152.23, $148.18
01/28/2016, $148.56, 1002058, $152.96, $153.7, $145.67
01/27/2016, $151.52, 988265, $151.15, $154.06, $150.18
01/26/2016, $151.47, 1156060, $145.44, $152.71, $144.76
01/25/2016, $144.72, 853747, $144.99, $146.33, $143.24
01/22/2016, $144.43, 990392, $144.94, $145.85, $142.59
01/21/2016, $143.8, 706823, $143.24, $146.39, $142.27
01/20/2016, $143.39, 616428, $142.58, $145.11, $139.405
01/19/2016, $144.62, 1183962, $145.09, $146.442, $142.9
01/15/2016, $144.29, 1315744, $138.03, $144.705, $137.66
01/14/2016, $141.32, 1121194, $142.18, $143, $139.16
01/13/2016, $142.16, 1336041, $148.34, $148.89, $141.76
01/12/2016, $148.07, 1045448, $147.52, $148.97, $145.735
01/11/2016, $147.05, 1111129, $146.13, $148.12, $145.06
01/08/2016, $145.56, 1030364, $149.03, $149.44, $144.871
01/07/2016, $148.83, 1343674, $144.8, $149.4599, $143.13
01/06/2016, $147.2, 1048419, $149.68, $150.05, $145.78
01/05/2016, $151.2, 1127677, $152.35, $153.79, $149.89
01/04/2016, $152.24, 1810307, $149.25, $154.48, $147.51
12/31/2015, $150.51, 766385, $151.26, $151.935, $150.45
12/30/2015, $151.4, 453898, $152.2, $153.07, $151.18
12/29/2015, $152.2, 572769, $151.73, $153, $151.29
12/28/2015, $150.55, 710618, $148.44, $150.92, $148.14
12/24/2015, $149.13, 381698, $148.28, $150.32, $148.27
12/23/2015, $149.06, 1426288, $148.43, $150.05, $146.56
12/22/2015, $147.83, 869764, $150.11, $150.49, $147.28
12/21/2015, $149.65, 1131479, $150.81, $151.49, $148.25
12/18/2015, $149.57, 2207398, $151.2, $153.27, $149.4101
12/17/2015, $153.07, 1732777, $161.13, $161.9, $153
12/16/2015, $160.82, 2636347, $159, $162, $157.01
12/15/2015, $156.17, 5659964, $148.35, $164.25, $144.73
12/14/2015, $147.61, 986388, $148.73, $150.35, $145.89
12/11/2015, $148.85, 1012935, $149.22, $150.83, $147.79
12/10/2015, $151.76, 1027735, $153.17, $154.23, $150.33
12/09/2015, $153.21, 1699078, $149.75, $156.26, $149.65
12/08/2015, $149.88, 1485523, $150.61, $153.08, $149
12/07/2015, $151.22, 1358456, $155.68, $156.9, $150.62
12/04/2015, $155.83, 996339, $155.06, $156.33, $154.18
12/03/2015, $154.78, 1320540, $158.1, $159.23, $153.25
12/02/2015, $157.93, 1331781, $162.21, $163.22, $157.09
12/01/2015, $162.34, 952971, $162.99, $163.98, $161.17
11/30/2015, $162.73, 1319227, $164.69, $164.75, $162.61
11/27/2015, $164.84, 293399, $164.88, $164.88, $162.83
11/25/2015, $164.3, 919310, $164, $167.07, $163.65
11/24/2015, $163.19, 754505, $160.82, $163.86, $160.82
11/23/2015, $162.62, 895911, $162.68, $164.5, $161.5
11/20/2015, $162.82, 733429, $162.86, $165.1, $162.55
11/19/2015, $162.37, 684246, $164.19, $165.27, $162.22
11/18/2015, $164.44, 784765, $164.37, $164.67, $162.6
11/17/2015, $164.09, 1170997, $165.09, $167.22, $162.53
11/16/2015, $164.22, 1493824, $161, $164.538, $159.69
11/13/2015, $161.62, 3092425, $163.31, $165.33, $161.19
11/12/2015, $164.64, 6955567, $173.75, $177, $164.23
11/11/2015, $194.67, 1313534, $194.37, $196.07, $193.38
11/10/2015, $194.11, 1379738, $193.77, $196.12, $193.77
11/09/2015, $194.9, 865780, $198.71, $198.88, $193.76
11/06/2015, $198.72, 684117, $201.24, $201.24, $197.07
11/05/2015, $200.34, 713243, $199.96, $201.21, $198.16
11/04/2015, $199.34, 692584, $198.77, $199.79, $196.8
11/03/2015, $198.7, 674656, $200.15, $200.64, $196.64
11/02/2015, $200.38, 728521, $199.14, $201.17, $197.98
10/30/2015, $198.43, 732021, $197.66, $199.39, $196.51
10/29/2015, $197.48, 727722, $194.64, $198.57, $194.4
10/28/2015, $194.28, 384618, $194.01, $194.67, $192.3
10/27/2015, $193.27, 416695, $192.25, $193.89, $191.382
10/26/2015, $192.45, 500139, $192.82, $194.19, $191.885
10/23/2015, $191.94, 571665, $193.71, $193.79, $189
10/22/2015, $191.87, 705921, $192.89, $193.9, $191.28
10/21/2015, $192.15, 617573, $194.5, $196.085, $191.75
10/20/2015, $193.59, 774254, $191.78, $194.305, $191.5
10/19/2015, $191.4, 726352, $190.78, $192.03, $189.79
10/16/2015, $190.8, 627409, $191.84, $191.94, $189.81
10/15/2015, $190.55, 607548, $188.07, $190.87, $187.63
10/14/2015, $187.07, 849135, $190.45, $191, $185.16
10/13/2015, $190.85, 503241, $190.85, $191.85, $189.65
10/12/2015, $191.28, 942499, $189.75, $192.46, $188.9001
10/09/2015, $189.52, 785639, $186.88, $189.91, $186.13
10/08/2015, $187.35, 986809, $190.4, $191.15, $186.46
10/07/2015, $190.35, 994442, $191.4, $192.18, $188.91
10/06/2015, $191.1, 543355, $191.34, $192.44, $189.399
10/05/2015, $191.17, 887649, $193.56, $194.61, $189.42
10/02/2015, $191.69, 1280170, $189.81, $192.02, $188.03
