Date, Close/Last, Volume, Open, High, Low
07/19/2017, $190.91, 2123333, $190.8, $192.35, $189.56
07/18/2017, $189.51, 1779135, $187.23, $190.1, $186.69
07/17/2017, $188.23, 2797457, $189.12, $191.779, $186.89
07/14/2017, $188.55, 1665294, $187.99, $189, $187.525
07/13/2017, $186.92, 2225214, $187.47, $188.98, $186.15
07/12/2017, $186.76, 1894666, $185.81, $187.56, $185.26
07/11/2017, $184.41, 1539008, $183.2, $184.56, $181.83
07/10/2017, $182.93, 1467341, $182.31, $183.94, $181.59
07/07/2017, $181.4, 1444651, $181.79, $182.78, $179.92
07/06/2017, $181.79, 2414594, $183.88, $183.89, $180.678
07/05/2017, $183.83, 4442764, $186.37, $187.25, $182.17
07/03/2017, $179.97, 1917192, $179.9, $183.5, $179.63
06/30/2017, $178.86, 2083678, $180.44, $180.88, $178.3101
06/29/2017, $179.63, 3124343, $177.54, $180.455, $177.22
06/28/2017, $178, 2632067, $177, $178.72, $175.83
06/27/2017, $175.6, 2523216, $178.52, $178.65, $175.1
06/26/2017, $178.46, 2061894, $180.59, $181.74, $178.35
06/23/2017, $178.14, 1765066, $180.32, $180.55, $177.61
06/22/2017, $179.33, 1748808, $179.25, $180.714, $177.99
06/21/2017, $180.17, 2073868, $179.14, $181, $177.93
06/20/2017, $177.85, 1762543, $177.69, $178.42, $176.93
06/19/2017, $176.93, 2502649, $176.38, $179.23, $175.8001
06/16/2017, $173.88, 2491598, $176.41, $176.41, $173.66
06/15/2017, $176.33, 2715667, $176.19, $176.99, $173.52
06/14/2017, $178.2, 2139446, $180.6, $180.82, $176.2
06/13/2017, $179.19, 2571077, $181.52, $181.52, $177.24
06/12/2017, $180.06, 3052884, $180, $182.15, $177.31
06/09/2017, $181.07, 4081656, $186.03, $186.1, $178.21
06/08/2017, $185.75, 4893192, $191.6, $192.38, $183.68
06/07/2017, $187.53, 2391105, $186.24, $188.585, $184.75
06/06/2017, $185.75, 2078041, $186.73, $187.2, $184.51
06/05/2017, $187.31, 1421347, $188.71, $188.71, $185.21
06/02/2017, $187.6, 1190615, $188.6, $189.25, $187
06/01/2017, $187.26, 2064824, $186.15, $188.1, $185.59
05/31/2017, $186.1, 3411597, $189.95, $190.49, $184.32
05/30/2017, $189.88, 1914935, $190.94, $192.289, $189.36
05/26/2017, $190.39, 1567691, $192.78, $193.74, $190.09
05/25/2017, $191.95, 2175400, $191.23, $193, $189.83
05/24/2017, $190.63, 2805090, $191.03, $191.99, $189.97
05/23/2017, $191.8, 2147602, $192.7, $193.56, $190.37
05/22/2017, $191.69, 2914502, $190, $193.5599, $188.08
05/19/2017, $188.76, 3859620, $183.17, $189.42, $182.89
05/18/2017, $182.43, 4685505, $182.68, $183.62, $181.29
05/17/2017, $186.05, 3585620, $187.97, $190.71, $185.68
05/16/2017, $190.64, 3924967, $186.83, $192.37, $186.387
05/15/2017, $186.14, 1988251, $187.08, $187.46, $185.24
05/12/2017, $186.83, 1816201, $186.25, $187.98, $185.67
05/11/2017, $186.6, 3204432, $183.54, $187.33, $182.96
05/10/2017, $183.57, 2867581, $182.37, $184.93, $181.62
05/09/2017, $182.98, 3479314, $178.9, $183.59, $178.36
05/08/2017, $177.47, 2407201, $178.5, $178.54, $176.68
05/05/2017, $178.03, 2327377, $176.3, $178.3, $174.77
05/04/2017, $176.71, 2129320, $177.89, $178, $176.28
05/03/2017, $177.4, 2016623, $179.01, $179.01, $176.9
05/02/2017, $178.64, 2394398, $180.1, $180.4, $178
05/01/2017, $180.06, 3483363, $180.45, $181.17, $177.19
04/28/2017, $180.23, 7428304, $181.08, $182.96, $176.07
04/27/2017, $187.86, 3060560, $187.81, $188.599, $186.1
04/26/2017, $186.67, 2894775, $187.9, $188, $184.9
04/25/2017, $186.99, 3746738, $182.86, $187.5, $182.33
04/24/2017, $180.03, 1905555, $180, $180.65, $179.54
04/21/2017, $178.08, 1626390, $180.4, $180.4, $177.8601
04/20/2017, $178.64, 2477762, $178.99, $180.38, $178.41
04/19/2017, $177.81, 3997968, $175.62, $181.18, $175.34
04/18/2017, $174.47, 1806906, $173.31, $174.56, $172.07
04/17/2017, $173.31, 1366014, $172.61, $173.8, $172.61
04/13/2017, $172.61, 1334118, $173.55, $174.76, $172.46
04/12/2017, $173.61, 1205365, $172.47, $174.87, $172.33
04/11/2017, $173.01, 1842878, $173.97, $175.24, $172.58
04/10/2017, $174.22, 1701045, $172.3, $174.675, $172.17
04/07/2017, $172.44, 1963451, $173.68, $173.94, $171.17
04/06/2017, $173.38, 2057768, $173.8, $174.73, $173.04
04/05/2017, $172.92, 2185871, $175.35, $176.31, $172.46
04/04/2017, $175.2, 1898057, $174.76, $176.662, $174.13
04/03/2017, $175, 2348277, $173, $175.9, $173
03/31/2017, $172.52, 2533480, $171.46, $173.95, $171.46
03/30/2017, $172.36, 2380974, $171.71, $172.62, $171.17
03/29/2017, $170.66, 1509587, $170, $172.1, $169.34
03/28/2017, $169.79, 2059011, $168.93, $170.67, $168.58
03/27/2017, $168.93, 2047841, $166.23, $170.67, $166
03/24/2017, $168.26, 2157505, $170.39, $170.47, $167.85
03/23/2017, $169.61, 2845624, $168.75, $170.02, $167.25
03/22/2017, $169.56, 3481466, $169.82, $169.82, $167.75
03/21/2017, $171.4, 3342239, $177.5, $177.7, $170.27
03/20/2017, $176.13, 1812849, $177.1, $177.86, $174.59
03/17/2017, $176.62, 2011443, $176.89, $178.86, $176.18
03/16/2017, $176.57, 4040285, $173.54, $177.55, $173.4
03/15/2017, $172.04, 2651189, $173.01, $173.31, $170.42
03/14/2017, $172.84, 1012929, $173, $173.4999, $172.01
03/13/2017, $173.25, 1549338, $172.89, $174.11, $172.5
03/10/2017, $172.74, 1799299, $173.55, $173.91, $171.93
03/09/2017, $173.32, 1938051, $174.03, $175.2, $172.94
03/08/2017, $173.87, 1228498, $173.81, $175.3, $173.3
03/07/2017, $173.74, 1366521, $172.77, $174, $171.24
03/06/2017, $173.3, 1223353, $174.15, $174.15, $172.38
03/03/2017, $173.79, 1115986, $174.53, $175.705, $173.28
03/02/2017, $174.48, 2108319, $175.33, $176.49, $172.97
03/01/2017, $175.33, 1798484, $176.44, $176.79, $175.13
02/28/2017, $174.13, 2391775, $172.8, $175.9199, $172.8
02/27/2017, $172.97, 3520916, $175.17, $176.28, $171.73
02/24/2017, $175.17, 7532900, $181, $181.75, $173.91
02/23/2017, $184.64, 3738667, $187.89, $188.54, $183.9101
02/22/2017, $186.01, 2697346, $185, $187.98, $184.97
02/21/2017, $185.62, 3465196, $185.23, $185.93, $183.3122
02/17/2017, $185.17, 1623001, $183.92, $185.21, $183.33
02/16/2017, $184.94, 2301492, $183.62, $186.75, $182.77
02/15/2017, $183.58, 1203060, $183.65, $185.14, $182.81
02/14/2017, $182.77, 1931951, $184.01, $185.66, $182.28
02/13/2017, $184.31, 2428375, $184.5, $185.44, $183.33
02/10/2017, $183.99, 2147633, $182.58, $184.16, $181.21
02/09/2017, $181.5, 1743374, $181.23, $183.46, $181.06
02/08/2017, $181.5, 2111431, $179.16, $182.41, $177.53
02/07/2017, $178.17, 1532783, $179.58, $179.6, $176.75
02/06/2017, $177.81, 2303594, $175.79, $179.0795, $175.15
02/03/2017, $175.17, 1575247, $174.96, $176.59, $173.56
02/02/2017, $173.4, 958656, $173.51, $175.18, $172.46
02/01/2017, $173.82, 1212820, $176.73, $176.73, $172.55
01/31/2017, $175.07, 1323830, $173.68, $176.18, $173.01
01/30/2017, $174.72, 1358858, $173.16, $174.97, $171.72
01/27/2017, $174.1, 1572617, $175, $175, $173.22
01/26/2017, $174.95, 2193381, $177.65, $177.67, $174.65
01/25/2017, $176.61, 2122523, $177.4, $179, $176.25
01/24/2017, $176.05, 1597209, $177.7, $179, $175.5
01/23/2017, $175.97, 2096976, $173.94, $176.18, $173.28
01/20/2017, $173.44, 2049131, $175.3, $176.455, $173.13
01/19/2017, $176.09, 1429660, $176.84, $176.84, $174.43
01/18/2017, $176.54, 2001947, $178.59, $180.78, $174.73
01/17/2017, $176.96, 2070492, $175.58, $178.28, $174.49
01/13/2017, $176.48, 1411987, $178, $178.71, $176.36
01/12/2017, $177.57, 2680102, $178.8, $179.47, $175.66
01/11/2017, $179.32, 1923217, $179.57, $180.18, $176.8
01/10/2017, $180.31, 2919452, $179.83, $183, $178.3
01/09/2017, $177.16, 1759403, $178, $179.72, $176.82
01/06/2017, $176.38, 2251881, $176.28, $177.28, $173.25
01/05/2017, $177.47, 2726991, $172.65, $177.84, $172.5
01/04/2017, $171.96, 2030792, $169.74, $173.26, $168.3
01/03/2017, $168.3, 2315161, $166.3, $169.66, $165.82
12/30/2016, $164.41, 1502536, $166.76, $167.234, $163.56
12/29/2016, $166.5, 1586952, $165.61, $167.59, $165.46
12/28/2016, $165.54, 1669984, $165.12, $167.01, $164.76
12/27/2016, $164.77, 940805, $163.63, $166.47, $163.07
12/23/2016, $163.62, 1049305, $163.28, $164.62, $162.53
12/22/2016, $162.89, 1495243, $163.29, $165.265, $162.0201
12/21/2016, $163.92, 1339953, $165, $165.99, $163.8
12/20/2016, $165.28, 1506341, $164.26, $167.01, $164.0001
12/19/2016, $163.69, 1910395, $164.44, $164.93, $162.34
12/16/2016, $164.93, 2368435, $166.42, $167.92, $164.65
12/15/2016, $165.78, 2030276, $169.21, $169.625, $165.62
12/14/2016, $169.83, 1494121, $170.9, $172.54, $169.63
12/13/2016, $171.46, 3171079, $169.33, $173, $169
12/12/2016, $168.48, 2931888, $168.63, $169.28, $167.01
12/09/2016, $170.82, 2375619, $168.49, $171.1, $168.34
12/08/2016, $167.75, 1903087, $168.92, $169.74, $166.3323
12/07/2016, $169.33, 1856878, $165.54, $169.56, $164.37
12/06/2016, $165.17, 1280540, $165.01, $165.74, $163.55
12/05/2016, $164.32, 1411901, $161.72, $165.39, $161.5592
12/02/2016, $161.67, 1946226, $162.95, $163.88, $160.79
12/01/2016, $163.08, 2272448, $167.52, $167.82, $161.8
11/30/2016, $166.95, 2579732, $169.99, $171.545, $166.491
11/29/2016, $169.18, 2547658, $166.01, $171.24, $166
11/28/2016, $167, 2215385, $165.13, $168, $164.06
11/25/2016, $164.44, 924899, $165, $165.6, $163.62
11/23/2016, $163.63, 1421279, $163.36, $164.64, $161.69
11/22/2016, $164.47, 1594627, $167.5, $167.5, $163.56
11/21/2016, $165.69, 1291001, $165, $167.25, $164.5
11/18/2016, $164.38, 1503592, $165.93, $167, $163.925
11/17/2016, $166.21, 1471882, $167.51, $168.35, $165.52
11/16/2016, $166.74, 2009554, $164.21, $168.4087, $163.14
11/15/2016, $164.44, 1782202, $163.99, $167.98, $163.8
11/14/2016, $161.73, 1866425, $160.61, $164.73, $160.61
11/11/2016, $162.95, 2999055, $162.39, $164.43, $159.54
11/10/2016, $163.47, 3955769, $168.91, $169.12, $162
11/09/2016, $168.66, 3059466, $166.5, $168.84, $165.4
11/08/2016, $170.92, 1296571, $171.6, $172, $169.42
11/07/2016, $171.56, 2302147, $171.4, $172.78, $170.18
11/04/2016, $167.7, 2030352, $166.44, $169.42, $166
11/03/2016, $168.57, 2256949, $168, $172, $168
11/02/2016, $168.78, 3562472, $173.55, $173.55, $167.51
11/01/2016, $173.49, 2873032, $176.75, $177.35, $172.29
10/31/2016, $176.86, 3268613, $178.17, $182.64, $176.077
10/28/2016, $179.59, 6648485, $180.74, $185.2, $179.27
10/27/2016, $175.1, 3583220, $173.47, $176.54, $172.61
10/26/2016, $172.82, 2425548, $175, $175.2, $172.33
10/25/2016, $176.68, 1891850, $181.99, $181.99, $176.07
10/24/2016, $180.86, 2071929, $178.77, $181.2, $177.78
10/21/2016, $176.76, 2064459, $174.8, $177.5, $173.845
10/20/2016, $175.17, 1542828, $175.75, $176.25, $174.01
10/19/2016, $176.2, 915061, $177.5, $177.5, $174.7
10/18/2016, $175.65, 1625991, $177.92, $178.76, $175.64
10/17/2016, $175.15, 1333111, $175.18, $177.03, $173.8
10/14/2016, $175.51, 1799931, $176.48, $178.1799, $174.61
10/13/2016, $174.61, 1698979, $173.3, $175.19, $171.89
10/12/2016, $175.41, 2165655, $177, $178.01, $174.71
10/11/2016, $177.04, 2917785, $181.2, $182.75, $175.55
10/10/2016, $181.49, 1308503, $181.17, $182.32, $180.88
10/07/2016, $179.8, 2386200, $182.23, $182.73, $178.87
10/06/2016, $181.52, 1756451, $183.75, $184.13, $181.09
10/05/2016, $184.11, 1480785, $185.89, $185.89, $183.28
10/04/2016, $184.08, 2131571, $184, $187.24, $183.52
10/03/2016, $183.54, 1742856, $182.84, $184.5, $181.62
09/30/2016, $182.07, 2183224, $183.95, $184.63, $180.63
09/29/2016, $182.23, 3621884, $186.6, $186.96, $181.5
09/28/2016, $187.74, 2484090, $186.71, $188.31, $185.211
09/27/2016, $190.83, 1599709, $189, $192.42, $188.85
09/26/2016, $188.86, 1860849, $189.53, $189.66, $187.14
09/23/2016, $191.72, 3252432, $193.24, $197, $190.3
09/22/2016, $195.45, 3619664, $197, $197.8, $193.68
09/21/2016, $196.03, 5741074, $187.85, $196.313, $187.3
09/20/2016, $186.37, 2413579, $186.63, $189, $185.88
09/19/2016, $184.74, 1910771, $186, $187, $184.03
09/16/2016, $185.01, 1919222, $186.27, $186.27, $183.53
09/15/2016, $186.5, 2109990, $182.89, $187.4, $182.735
09/14/2016, $182.18, 1977848, $182, $184.75, $181.28
09/13/2016, $181.9, 2412474, $182.79, $183.78, $180.64
09/12/2016, $184.13, 2779138, $178.08, $184.92, $177.33
09/09/2016, $182.1, 3593329, $186.48, $186.84, $181.67
09/08/2016, $187.5, 2383666, $189.09, $190.87, $187.09
09/07/2016, $189.15, 4265035, $189.33, $192.88, $188.61
09/06/2016, $189.06, 8174939, $181.7, $189.34, $181.23
09/02/2016, $177.78, 2139143, $178, $179.68, $177.19
09/01/2016, $176.55, 3606789, $171.85, $176.8346, $171.77
08/31/2016, $171.07, 3049034, $172.24, $172.98, $169.85
08/30/2016, $175.45, 1943323, $174.225, $177.74, $173.88
08/29/2016, $173.65, 1655239, $173.89, $173.9, $171.48
08/26/2016, $173.47, 1431371, $172.85, $175.6, $172.07
08/25/2016, $172.85, 1340695, $171.6, $174.1, $171.47
08/24/2016, $171.49, 1673109, $174.04, $175, $170.9
08/23/2016, $173.49, 1803766, $174.26, $175.41, $173.16
08/22/2016, $173.85, 2765471, $177.88, $178, $173.18
08/19/2016, $177.53, 2902006, $175.26, $178.88, $174.86
08/18/2016, $175.4, 2529713, $173.03, $175.8, $172.68
08/17/2016, $172.73, 2425551, $173.98, $174, $172.01
08/16/2016, $173.3, 2641981, $173, $174.42, $170.9
08/15/2016, $172.95, 3447910, $169.22, $174.96, $169
08/12/2016, $167.98, 1840959, $167.57, $168.545, $166.32
08/11/2016, $167.72, 1551020, $168.13, $168.75, $166.51
08/10/2016, $165.63, 1448731, $166.46, $167.45, $165
08/09/2016, $165.54, 1298007, $165.9, $166.5558, $164.68
08/08/2016, $166.45, 1768909, $167.15, $169.49, $165.73
08/05/2016, $167.38, 2988851, $163.5, $168.24, $163.205
08/04/2016, $162.56, 1748292, $162.72, $164.155, $161.339
08/03/2016, $162.24, 1740297, $161.12, $163.2, $160.13
08/02/2016, $160.75, 1850394, $162.16, $164.5, $160.33
08/01/2016, $163.23, 4263839, $159.8, $164.11, $158.62
07/29/2016, $159.6, 7855791, $161.01, $161.55, $156.23
07/28/2016, $165.63, 3575568, $166.9, $167.86, $165.15
07/27/2016, $165.5, 2033524, $164, $165.67, $162.82
07/26/2016, $164.03, 2695764, $159.89, $164.79, $159.46
07/25/2016, $160.25, 2920958, $159.3, $160.37, $157.54
07/22/2016, $160.88, 1586158, $162.06, $162.64, $160.45
07/21/2016, $161.4, 2355973, $161.47, $162.87, $160.6
07/20/2016, $160.65, 3322207, $161.21, $161.79, $159.5
07/19/2016, $161.19, 4349972, $162.9, $165.28, $159.11
07/18/2016, $164.79, 2323816, $162.74, $165.01, $160.75
07/15/2016, $162.74, 2374233, $164.86, $165.26, $161.85
07/14/2016, $164.85, 2074852, $166.65, $166.8, $163.61
07/13/2016, $164.16, 2320492, $165.38, $166, $162.568
07/12/2016, $164.98, 3556179, $169.89, $172.76, $163.91
07/11/2016, $167.03, 4070585, $160.7, $167.9, $160.7
07/08/2016, $159.8, 6898849, $159.21, $161.05, $155.28
07/07/2016, $163.42, 2013625, $162.5, $165.86, $161.56
07/06/2016, $161.56, 2157209, $160.98, $161.87, $157.88
07/05/2016, $161.87, 2365437, $164.42, $165.5, $161
07/01/2016, $165.19, 1774724, $165.24, $166.6232, $162.9
06/30/2016, $165.15, 1808793, $165.07, $165.26, $162.1
06/29/2016, $164.41, 2467934, $163.1, $166.5, $162.14
06/28/2016, $160.41, 2164735, $160.1, $162.98, $159.56
06/27/2016, $156.92, 3210372, $158.24, $158.55, $155.28
06/24/2016, $159.12, 3181470, $158.87, $163.627, $158.01
06/23/2016, $163.92, 2021247, $163.51, $164.96, $162.55
06/22/2016, $162.22, 2776539, $162.49, $165.515, $161
06/21/2016, $162.8, 3035687, $167.44, $168.39, $162.72
06/20/2016, $166.53, 3463541, $165.57, $172.29, $165.57
06/17/2016, $162.68, 3216379, $165.42, $165.84, $161.85
06/16/2016, $165.52, 4448207, $160.58, $166.17, $159.5
06/15/2016, $161.03, 3766326, $161.61, $162.18, $160.0601
06/14/2016, $160.84, 10147290, $159.26, $170.19, $159.1313
06/13/2016, $163.55, 3670516, $161.01, $164.8599, $160
06/10/2016, $164.28, 2446353, $166.58, $167.45, $164
06/09/2016, $168.99, 2262186, $168, $169.3, $166.15
06/08/2016, $168.71, 2483954, $172.04, $172.2, $168.46
06/07/2016, $170.86, 2399706, $175.87, $175.87, $170.81
06/06/2016, $174.62, 1873102, $174.73, $176.06, $173.8001
06/03/2016, $173.74, 2961673, $176.64, $177.5, $172.33
06/02/2016, $175.64, 3207920, $177.2, $179, $174.75
06/01/2016, $176.53, 4779468, $176.53, $177.77, $174.26
05/31/2016, $178.54, 24057380, $185.15, $185.51, $176.61
05/27/2016, $185.01, 5598916, $178.29, $185.28, $178.28
05/26/2016, $177.67, 3540025, $176.19, $177.78, $175
05/25/2016, $176.71, 3572660, $176.99, $178.81, $175.21
05/24/2016, $175.91, 4628397, $171.55, $178.11, $169.92
05/23/2016, $169.77, 1627176, $170.69, $171.5, $169.43
05/20/2016, $170.05, 2249265, $169.41, $171.1, $168.33
05/19/2016, $168.51, 2415250, $168.75, $169.83, $164.93
05/18/2016, $169.45, 3222628, $169.75, $171.53, $167.67
05/17/2016, $171.04, 5061549, $168.59, $172.95, $167.65
05/16/2016, $167.96, 5489336, $161.92, $168.95, $161.3101
05/13/2016, $159.75, 3129647, $160.655, $162.71, $159.12
05/12/2016, $161.28, 4101717, $164.04, $164.5, $158.38
05/11/2016, $163.05, 6151616, $165.88, $166.27, $161.12
05/10/2016, $166.21, 5451582, $170.75, $171, $165.42
05/09/2016, $169.49, 6545717, $165.84, $172.36, $165.1
05/06/2016, $173.94, 3103496, $173.91, $176.8, $172.11
05/05/2016, $175.22, 3558495, $177.64, $179.7, $174.1301
05/04/2016, $177.28, 4008009, $172.04, $178.15, $171.5
05/03/2016, $174.36, 5477405, $175.8, $176.38, $172
05/02/2016, $178.91, 10164460, $185.33, $185.33, $176.5
04/29/2016, $194.3, 6950750, $189.5, $201, $189
04/28/2016, $186.02, 3586775, $187.35, $190.33, $185.54
04/27/2016, $187.95, 2252177, $187.52, $189.07, $184.44
04/26/2016, $188.25, 1862278, $188.68, $190.88, $186.37
04/25/2016, $188.04, 1755306, $190.91, $192.41, $186.54
04/22/2016, $190.76, 2015608, $190.03, $192.7, $188.03
04/21/2016, $192.74, 1723938, $194.06, $195.96, $191.75
04/20/2016, $193.67, 1495938, $193.5, $194.76, $192.6
04/19/2016, $194.52, 2120734, $193.44, $195.25, $190.67
04/18/2016, $192.94, 1499124, $191.92, $193.99, $191.26
04/15/2016, $193.22, 1641117, $195.32, $195.41, $191.76
04/14/2016, $195.72, 2032002, $194.98, $197.5, $192.8105
04/13/2016, $193.98, 3261974, $191, $195.6, $190.42
04/12/2016, $187.4, 1714037, $186.03, $188.7, $185.58
04/11/2016, $185.07, 1893624, $185.76, $187.15, $184.76
04/08/2016, $183.98, 1712934, $184.6, $186.3, $182.7
04/07/2016, $182.53, 1834221, $185.74, $187.6, $181.44
04/06/2016, $186.82, 1926260, $183.57, $187.2689, $183.02
04/05/2016, $183.8, 2976652, $187.63, $187.89, $182.15
04/04/2016, $188.97, 1741364, $190.39, $192.35, $187.51
04/01/2016, $190.33, 2441333, $188.79, $190.5625, $185.89
03/31/2016, $190.88, 2379595, $189.48, $193.73, $189.38
03/30/2016, $189.89, 2733597, $191.05, $193, $188.3
03/29/2016, $189.84, 2517520, $185.47, $191.48, $185.06
03/28/2016, $185.17, 1150377, $185.33, $186, $182.27
03/24/2016, $184.86, 1649608, $181.46, $184.99, $181.03
03/23/2016, $183.84, 2228588, $187.6, $188.4344, $181.82
03/22/2016, $188.4, 1570921, $185.27, $188.74, $185
03/21/2016, $187.12, 1598381, $187.8, $189.8, $185.56
03/18/2016, $187.92, 3245097, $184.82, $189.7, $184.77
03/17/2016, $183.44, 1781829, $183.74, $184.9799, $182.09
03/16/2016, $183.05, 1911922, $179.08, $183.05, $178.26
03/15/2016, $180.22, 1623019, $180.72, $182.57, $179.51
03/14/2016, $182.02, 2734952, $182.5, $187.55, $181.75
03/11/2016, $182.98, 2844647, $176.43, $183.8585, $176.43
03/10/2016, $176.08, 2315338, $177, $179.64, $173.755
03/09/2016, $176.5, 2808866, $173.56, $176.53, $169.28
03/08/2016, $172.81, 2377857, $175.05, $176.24, $172.64
03/07/2016, $177.2, 1929719, $178, $180, $175.89
03/04/2016, $178.55, 2938717, $178.97, $180.59, $175.25
03/03/2016, $177.3, 2500081, $177.05, $178.94, $175.34
03/02/2016, $176.94, 3075529, $181.84, $182, $175.26
03/01/2016, $180.2, 4183716, $175.69, $180.73, $175.3796
02/29/2016, $173.42, 3950823, $172.2, $175.4641, $171.36
02/26/2016, $173.8, 8873403, $175.24, $176.81, $172.2
02/25/2016, $158.22, 6096797, $160.05, $161.58, $156
02/24/2016, $162.75, 4532407, $159, $164.11, $154.79
02/23/2016, $161.02, 4025227, $167.2, $167.42, $159.64
02/22/2016, $168.67, 3081961, $166.54, $169.4489, $164.3
02/19/2016, $164.47, 3054876, $160, $166, $159.15
02/18/2016, $160.7, 3325885, $165.24, $166, $160.27
02/17/2016, $163.53, 3847339, $159.96, $164.7, $156.43
02/16/2016, $157.52, 5282783, $158.5, $163.84, $155.42
02/12/2016, $152.73, 5583994, $148, $154.15, $147.49
02/11/2016, $141.21, 3095103, $140.61, $143.415, $139.94
02/10/2016, $143.78, 4124957, $142.78, $149.81, $142.38
02/09/2016, $140.68, 5246519, $142.54, $145.31, $139.61
02/08/2016, $145.05, 4149816, $142.49, $147.2, $142.25
02/05/2016, $145.34, 4125341, $151.85, $152.03, $144.48
02/04/2016, $152.59, 3102367, $154.12, $155.17, $150.626
02/03/2016, $153.08, 3433032, $155.84, $157.55, $150.84
02/02/2016, $154.82, 2749750, $162.1, $163, $154.14
02/01/2016, $161.1, 3630159, $160.27, $161.8975, $156.13
01/29/2016, $163.27, 4528551, $159.24, $163.64, $158.5
01/28/2016, $156.94, 4583424, $161.87, $162.78, $154.53
01/27/2016, $158.27, 4059604, $167.09, $167.91, $157.42
01/26/2016, $167.08, 2397577, $166.67, $168.36, $162.89
01/25/2016, $167.54, 2496068, $171.12, $173.74, $167.31
01/22/2016, $171.17, 2616490, $173.55, $174.77, $168.77
01/21/2016, $169.56, 3480466, $165.99, $172.5, $163.13
01/20/2016, $164.99, 4984890, $161.04, $169.33, $159.78
01/19/2016, $166.03, 3415227, $167.52, $171.84, $163.98
01/15/2016, $163.92, 6348751, $163.76, $165.3099, $158.12
01/14/2016, $172.23, 4074916, $166.3, $174.88, $163.01
01/13/2016, $166.04, 3948548, $174.25, $175.36, $164
01/12/2016, $172.91, 3032298, $172.4, $173.49, $169.82
01/11/2016, $170.37, 3195921, $172, $172.84, $167.71
01/08/2016, $171.34, 4681827, $177.59, $178.95, $170.72
01/07/2016, $174.37, 6999132, $176.3, $180.98, $171.46
01/06/2016, $185.61, 2277652, $185.03, $187.29, $183.56
01/05/2016, $187.37, 3350954, $186.71, $189.84, $185.34
01/04/2016, $184.03, 4320145, $181.29, $185.54, $180.6
12/31/2015, $189.04, 1878592, $190.58, $191.581, $188.33
12/30/2015, $192.13, 1316790, $195.18, $195.58, $192
12/29/2015, $194.68, 2037849, $193.32, $195.56, $193.29
12/28/2015, $192.8, 2202511, $191.23, $193.63, $188.45
12/24/2015, $193.93, 1073591, $197.6, $197.6, $193.75
12/23/2015, $196.53, 1422323, $197.31, $198.422, $196.29
12/22/2015, $197.03, 2024768, $198.09, $198.5, $195.17
12/21/2015, $197.44, 2703812, $193.8, $198.69, $193.64
12/18/2015, $191.92, 3482011, $195.54, $196.3753, $190.88
12/17/2015, $196.94, 2744170, $200.72, $201.261, $196.82
12/16/2015, $199.34, 3274416, $201.07, $201.3, $197.1111
12/15/2015, $199.13, 3640095, $196, $200.89, $195.24
12/14/2015, $193.89, 3226387, $193.89, $196.09, $193.32
12/11/2015, $193.68, 3661857, $196.1, $197, $193.01
12/10/2015, $200.01, 3125684, $201.71, $201.97, $197.68
12/09/2015, $200.46, 3364990, $204, $205, $200.01
12/08/2015, $205.02, 3929674, $204.29, $206.52, $200.69
12/07/2015, $208.54, 3425395, $207.99, $211.74, $207.77
12/04/2015, $208.3, 3476332, $208, $210.03, $206.56
12/03/2015, $207.48, 4229614, $213.25, $215.2, $205.83
12/02/2015, $211.36, 4008144, $213.85, $214.53, $210.55
12/01/2015, $214.11, 6657626, $213.39, $214.11, $210.01
11/30/2015, $217.97, 26162970, $206.21, $217.97, $202.55
11/27/2015, $205.58, 3285272, $200.23, $205.76, $198.7
11/25/2015, $201.8, 3838720, $204.96, $207.58, $200.7
11/24/2015, $205.33, 3334063, $206.75, $207.5, $202.81
11/23/2015, $207.46, 3633134, $206.81, $209, $205.26
11/20/2015, $206.69, 3746502, $208.3, $209.61, $206.25
11/19/2015, $207.8, 5387609, $204.65, $210.9, $204.65
11/18/2015, $204.73, 4528939, $196.71, $204.82, $196.52
11/17/2015, $196.83, 2443114, $199.42, $200, $195.751
11/16/2015, $198.72, 4208992, $192.04, $201.24, $191
11/13/2015, $193.95, 4091807, $195.61, $197.13, $192.845
11/12/2015, $198.14, 3158469, $198.8, $200.8611, $197.54
11/11/2015, $199.49, 4531881, $198.2, $202.99, $196.3
11/10/2015, $196.99, 4362541, $193.14, $198.45, $189.55
11/09/2015, $194.01, 3996582, $198.65, $200.28, $193.01
11/06/2015, $200.3, 3787842, $197.25, $200.39, $196.5
11/05/2015, $198.91, 3937917, $198.07, $200.98, $194.7
11/04/2015, $197.92, 4710655, $194.21, $199.4, $194.21
11/03/2015, $192.5, 6052154, $194.5, $198.32, $192.04
11/02/2015, $195.19, 6605767, $185.4, $195.81, $185.39
10/30/2015, $187.47, 12628150, $176.88, $189.5498, $175.9
10/29/2015, $168.99, 4734794, $172.54, $172.7, $167.89
10/28/2015, $172.54, 4856403, $173.28, $174.48, $167.66
10/27/2015, $173.86, 6517198, $168.79, $174.75, $168.61
10/26/2015, $166.24, 9098246, $169.47, $172.99, $165.83
10/23/2015, $157.6, 4205739, $158.9, $159.87, $156.06
10/22/2015, $153.5, 2136106, $150.77, $154.838, $150.305
10/21/2015, $149.63, 3045679, $152.22, $152.486, $147.6201
10/20/2015, $153.21, 2969664, $154.82, $154.9799, $151.52
10/19/2015, $154.68, 3960585, $150.5, $155.86, $149.045
